125_World_Ender_Boss_Battle_10.nbs,4219.3400000000665,34.389999999999766,4857,4721,136,533,129910
126_Countdown_to_Corruption_Boss_Battle_11.nbs,68721.71999999956,3075.5499999997287,6906,6872,34,12636,147158
127_Endless_Climb_Tower_of_Ascension_1.nbs,3451.63999999999,9.319999999999926,3406,3404,2,53,153441
128_Infinite_Ascension_Tower_of_Ascension_2.nbs,15926.47000000004,130.50000000000958,7526,7466,60,2357,264617
129_Unyielding_Influence_The_Nether.nbs,3932.0,64.7,1706,1676,30,0,201594
130_Begin_the_Siege_Guild_Wars.nbs,3816.0,4.509999999999997,2060,2060,0,90,176350
131_Legendary_Rumble_Legendary_Challenge.nbs,3569.1199999999717,1.1400000000000003,2596,2594,2,0,151304
132_Bakals_March_Bakals_Theme.nbs,1558.0,7.200000000000001,1558,1552,6,14,132928
133_The_Last_Hope_886_AP.nbs,5805.359999999986,16.769999999999857,3824,3758,66,185,233891
134_An_Interesting_Find_Discovery_Jingle.nbs,31.0,0.0,31,31,0,0,1669
135_Party_Blues_Party_Bomb.nbs,1259.0,23.499999999999797,672,672,0,474,37354
136_Fringe_of_Fantasy_Pre-Light_Forest.nbs,5646.679999999922,38.18999999999961,4054,3951,103,533,161513
137_Affliction_of_Lunacy_Half-Moon_Island.nbs,3084.7499999999777,8.009999999999993,2951,2949,2,173,225776
138_Military_March_Pigmans_Ravines.nbs,3093.9000000000015,101.39000000000205,2749,2727,22,1193,139758
139_Stirring_the_Sands_Almuj_Desert.nbs,1577.4499999999985,6.290000000000001,2119,2054,65,0,141581
13A_A_Frightening_Find_Silent_Expanse_Discovery_Jingle.nbs,20.890000000000004,0.09000000000000005,37,29,8,0,1663
140_Freedom_in_Darkness_Lutho.nbs,3640.9900000000316,71.43999999999949,6431,5274,1157,372,186897
140_Simplified_Freedom_in_Darkness_Lutho.nbs,1973.3500000000008,2.080000000000001,2251,2251,0,15,191434
141_All_Eyes_on_Me_Eyeball_Forest.nbs,4609.930000000092,29.380000000000386,5979,4961,1018,100,184721
141_Simplified_All_Eyes_on_Me_Eyeball_Forest.nbs,2962.819999999986,4.329999999999991,2312,2312,0,47,188241
142_Simplified_Where_They_Wandered_Ruined_Olmic_City.nbs,6153.0,87.6300000000015,3785,3782,3,769,165946
142_Where_They_Wandered_Ruined_Olmic_City.nbs,6854.920000000195,119.85000000000628,6341,4948,1393,840,163319
143_Its_Melting_Point_Toxic_Wastes.nbs,3273.6000000000604,93.69000000000067,5552,4200,1352,601,134747
143_Simplified_Its_Melting_Point_Toxic_Wastes.nbs,2688.0,59.909999999999904,2670,2657,13,475,137755
144_Simplified_Tangled_in_Endless_Roots_Void_Valley.nbs,2459.7999999999965,62.33999999999941,2611,2611,0,584,150505
144_Tangled_in_Endless_Roots_Void_Valley.nbs,2999.1800000000158,90.2300000000012,5787,4402,1385,599,147314
145_Everpresence_Eldritch_Outlook.nbs,8928.319999999972,140.11000000000678,7435,6114,1321,1550,221515
145_Simplified_Everpresence_Eldritch_Outlook.nbs,6737.0,102.48000000000248,4031,4022,9,1260,225209
146_End_of_the_Road_The_Portal.nbs,1941.160000000025,44.34999999999983,2500,1799,701,30,93470
147_Genesis_of_the_End_Boss_Battle_12.nbs,33611.53999999789,262.25999999998317,14596,14589,7,5197,562707
147_Loopless_Genesis_of_the_End_Boss_Battle_12.nbs,17329.469999999175,132.0600000000079,7548,7544,4,2607,297045
147_Part_1_Genesis_of_the_End_Boss_Battle_12.nbs,1060.3200000000002,1.5100000000000011,505,504,1,27,31468
147_Part_2_Genesis_of_the_End_Boss_Battle_12.nbs,5425.589999999983,57.68999999999932,2343,2343,0,1100,111757
147_Part_3_Genesis_of_the_End_Boss_Battle_12.nbs,7442.20000000003,122.91000000000771,3287,3287,0,2503,109410
147_Part_4_Genesis_of_the_End_Boss_Battle_12.nbs,3401.3600000000024,28.879999999999924,1413,1410,3,540,42847
148_A_Day_to_Remember_Boss_Battle_13.nbs,26919.119999999395,289.2599999999926,12404,12278,126,5249,404847
148_Old_A_Day_to_Remember_Boss_Battle_13.nbs,10527.319999999936,133.15000000000728,5486,5436,50,2463,171251
148_Part_1_A_Day_to_Remember_Boss_Battle_13.nbs,8399.319999999858,60.72999999999917,3715,3664,51,1032,121353
148_Part_2_A_Day_to_Remember_Boss_Battle_13.nbs,5051.799999999994,83.10000000000161,2483,2471,12,1578,80739
149_Point_of_No_Return.nbs,6022.919999999975,24.520000000000024,5734,5563,171,132,310334
149_Simplified_Point_of_No_Return.nbs,5349.040000000019,7.739999999999994,3954,3954,0,109,310937
150_Skippin_Service_Misadventure_on_the_Sea_1.nbs,2401.0400000000204,74.21999999999925,2292,2279,13,1035,105573
151_Lost_at_Sea_Misadventure_on_the_Sea_2.nbs,371.6999999999978,6.209999999999961,889,576,313,19,31192
151_Simplified_Lost_at_Sea_Misadventure_on_the_Sea_2.nbs,287.0,0.0,287,287,0,0,31813
152_A_Family_Fractured_570_AP.nbs,3409.1299999999837,22.730000000000114,3803,3623,180,282,294115
152_Part_1_A_Family_Fractured_570_AP.nbs,445.0,0.8300000000000003,445,445,0,12,57243
152_Part_2_A_Family_Fractured_570_AP.nbs,1369.0,22.589999999999772,1369,1368,1,351,57580
152_Part_3_A_Family_Fractured_570_AP.nbs,1080.0,20.599999999999845,996,993,3,356,82748
152_Part_4_A_Family_Fractured_570_AP.nbs,515.1300000000026,2.789999999999995,993,816,177,0,63707
153_Beatskipper_Seaskipper.nbs,1262.7299999999982,7.960000000000001,374,374,0,113,26013
154_New_The_Hidden_Horrors_A_Journey_Beyond_1.nbs,2449.0699999999974,4.760000000000007,1028,990,38,4,44468
154_Simplified_The_Hidden_Horrors_A_Journey_Beyond_1.nbs,1980.0,0.8700000000000009,557,557,0,0,43743
154_The_Hidden_Horrors_A_Journey_Beyond_1.nbs,2334.179999999995,5.150000000000009,1028,922,106,0,44472
155_A_Twisted_Fate_A_Journey_Beyond_2.nbs,496.2699999999996,4.319999999999996,584,535,49,21,24095
155_Simplified_A_Twisted_Fate_A_Journey_Beyond_2.nbs,423.0,5.730000000000001,396,395,1,20,23684
156_A_Spineless_Screech_A_Journey_Beyond_3.nbs,821.6799999999992,5.079999999999998,666,630,36,24,16610
156_Simplified_A_Spineless_Screech_A_Journey_Beyond_3.nbs,730.0,2.8999999999999977,495,494,1,25,16480
157_Simplified_What_Must_Be_Done_The_Sacrifice.nbs,223.0,0.0,223,223,0,0,32677
157_What_Must_Be_Done_The_Sacrifice.nbs,271.64999999999907,5.6499999999999995,609,440,169,0,32891
158_Funeral_Service_at_10_OClock_Deaths_Realm.nbs,1191.0,1.5800000000000012,977,977,0,32,105891
159_Catalyst_for_a_Fractured_Psyche_Silent_Expanse_Boss_Altar.nbs,11730.249999999089,173.91999999999936,12542,12354,188,2758,336400
160_Earthquake_Boss_Battle_14.nbs,9832.489999999623,282.2199999999821,6569,6569,0,4542,283389
161_Feared_by_Earth_Nest_of_the_Grootslangs.nbs,4629.880000000006,167.59000000000202,5048,5046,2,3015,183637
162_Play_The_Saviour_Boss_Battle_15.nbs,13568.47999999952,148.60000000000355,15671,15481,190,2461,410168
163_Journey_Orphions_Nexus_of_Light.nbs,6643.159999999907,111.38000000000409,10280,9208,1072,1193,256627
163_Simplified_Journey_Orphions_Nexus_of_Light.nbs,5301.939999999882,80.59000000000111,6340,6340,0,1168,260592
164_Face_of_Extinction_Boss_Battle_17.nbs,9900.98000000014,494.42000000003327,8320,8320,0,8879,350201
165_At_Its_Breaking_Point_The_Canyon_Colossus.nbs,6809.240000000163,57.75999999999915,7444,7396,48,834,199422
166_Simplified_The_Light_Fades_Swamp_Discovery.nbs,510.0,0.0,492,492,0,0,63608
166_The_Light_Fades_Swamp_Discovery.nbs,651.420000000001,2.499999999999997,1005,976,29,0,63695
167_Burning_Encounter_Boss_Battle_16.nbs,6952.480000000211,382.2600000000098,4600,4600,0,6068,182232
168_For_the_Future_900_AP.nbs,1753.0800000000136,63.579999999999515,1992,1985,7,1152,79556
169_Enter_the_Hero_Siegfried_Fanfare.nbs,1802.040000000048,96.72000000000317,1881,1881,0,1545,90274
170_An_Enigmatic_Visit_Gylia_Plains_Discovery.nbs,1669.8399999999858,18.840000000000135,3600,2564,1036,2,93098
170_Simplified_An_Enigmatic_Visit_Gylia_Plains_Discovery.nbs,1397.6,0.2700000000000004,1415,1415,0,0,94685
171_All_Geared_Up_Avas_Workshop.nbs,1861.800000000005,47.07999999999978,1923,1923,0,523,99854
172_The_Dark_Artists_Anthem_The_Hive.nbs,2644.160000000004,65.89999999999989,2822,2789,33,385,138493
173_Lockdown_Forbidden_Prison.nbs,5912.720000000171,15.739999999999709,5453,3937,1516,0,180247
174_Lights_Hymn_Revamped_Light_Realm.nbs,4120.81999999996,20.779999999999887,3664,3644,20,314,227722
175_Rolling_Overture_Revamped_Cinfras_County.nbs,3773.7199999998775,60.289999999999665,3742,3723,19,816,168142
Eight-Legged_Foe.nbs,792.8599999999947,0.7600000000000002,2141,2137,4,2,106757
